,Unnamed: 0,County,County Code,Year,Year Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Mean Household Income,Percent of Individuals Below Poverty Level,Unemployment Rate,Labor Force Participation Rate,ED Visit Rate
0,0,"Adams County, PA",42001,1999,1999,Suppressed,90363,Suppressed,Suppressed,Suppressed,,,,,
1,1,"Adams County, PA",42001,2000,2000,Suppressed,91292,Suppressed,Suppressed,Suppressed,,,,,
2,2,"Adams County, PA",42001,2001,2001,Suppressed,92591,Suppressed,Suppressed,Suppressed,,,,,
3,3,"Adams County, PA",42001,2002,2002,Suppressed,93934,Suppressed,Suppressed,Suppressed,,,,,
4,4,"Adams County, PA",42001,2003,2003,Suppressed,95503,Suppressed,Suppressed,Suppressed,,,,,
5,5,"Adams County, PA",42001,2004,2004,Suppressed,97300,Suppressed,Suppressed,Suppressed,,,,,
6,6,"Adams County, PA",42001,2005,2005,Suppressed,98606,Suppressed,Suppressed,Suppressed,,,,,
7,7,"Adams County, PA",42001,2006,2006,Suppressed,99899,Suppressed,Suppressed,Suppressed,,,,,
8,8,"Adams County, PA",42001,2007,2007,Suppressed,100502,Suppressed,Suppressed,Suppressed,,,,,
9,9,"Adams County, PA",42001,2008,2008,Suppressed,101056,Suppressed,Suppressed,Suppressed,,,,,
10,10,"Adams County, PA",42001,2009,2009,Suppressed,101252,Suppressed,Suppressed,Suppressed,,,,,
11,11,"Adams County, PA",42001,2010,2010,Suppressed,101407,Suppressed,Suppressed,Suppressed,66172.0,10.2,4.8,67.6,
12,12,"Adams County, PA",42001,2011,2011,Suppressed,101434,Suppressed,Suppressed,Suppressed,66543.0,8.1,6.5,65.0,
13,13,"Adams County, PA",42001,2012,2012,Suppressed,101482,Suppressed,Suppressed,Suppressed,69324.0,9.7,5.8,66.0,
14,14,"Adams County, PA",42001,2013,2013,Suppressed,101546,Suppressed,Suppressed,Suppressed,73000.0,8.9,7.3,65.5,
15,15,"Adams County, PA",42001,2014,2014,Suppressed,101714,Suppressed,Suppressed,Suppressed,75196.0,11.4,5.3,62.3,
16,16,"Adams County, PA",42001,2015,2015,Suppressed,102295,Suppressed,Suppressed,Suppressed,72473.0,7.9,3.6,63.3,
17,17,"Adams County, PA",42001,2016,2016,15,102180,Unreliable,8.2,24.2,72296.0,9.6,6.1,62.8,13.53
18,18,"Adams County, PA",42001,2017,2017,Suppressed,102336,Suppressed,Suppressed,Suppressed,76008.0,7.6,3.9,63.2,6.54
19,19,"Adams County, PA",42001,2018,2018,11,102811,Unreliable,5.3,19.1,76958.0,7.3,4.4,62.2,11.406666666666666
20,20,"Allegheny County, PA",42003,1999,1999,94,1287247,7.3,5.9,8.9,,,,,
21,21,"Allegheny County, PA",42003,2000,2000,98,1281666,7.6,6.2,9.3,,,,,
22,22,"Allegheny County, PA",42003,2001,2001,89,1272416,7,5.6,8.6,,,,,
23,23,"Allegheny County, PA",42003,2002,2002,116,1265577,9.2,7.5,10.8,,,,,
24,24,"Allegheny County, PA",42003,2003,2003,159,1258420,12.6,10.7,14.6,,,,,
25,25,"Allegheny County, PA",42003,2004,2004,146,1247531,11.7,9.8,13.6,,,,,
26,26,"Allegheny County, PA",42003,2005,2005,168,1234787,13.6,11.5,15.7,,,,,
27,27,"Allegheny County, PA",42003,2006,2006,93,1226025,7.6,6.1,9.3,,,,,
28,28,"Allegheny County, PA",42003,2007,2007,166,1222482,13.6,11.5,15.6,,,,,
29,29,"Allegheny County, PA",42003,2008,2008,171,1221071,14,11.9,16.1,,,,,
30,30,"Allegheny County, PA",42003,2009,2009,167,1222171,13.7,11.6,15.7,,,,,
31,31,"Allegheny County, PA",42003,2010,2010,163,1223348,13.3,11.3,15.4,67707.0,12.0,8.3,63.5,
32,32,"Allegheny County, PA",42003,2011,2011,200,1227066,16.3,14,18.6,67461.0,13.6,8.6,63.7,
33,33,"Allegheny County, PA",42003,2012,2012,229,1229338,18.6,16.2,21,72077.0,12.8,7.5,64.4,
34,34,"Allegheny County, PA",42003,2013,2013,218,1231527,17.7,15.4,20.1,72362.0,13.8,7.4,64.8,
35,35,"Allegheny County, PA",42003,2014,2014,242,1231255,19.7,17.2,22.1,74386.0,13.3,6.6,64.4,
36,36,"Allegheny County, PA",42003,2015,2015,362,1230459,29.4,26.4,32.5,76891.0,12.3,5.6,64.6,
37,37,"Allegheny County, PA",42003,2016,2016,563,1225365,45.9,42.2,49.7,78027.0,11.6,5.3,65.2,22.66
38,38,"Allegheny County, PA",42003,2017,2017,674,1223048,55.1,50.9,59.3,83152.0,11.2,5.0,64.7,29.305
39,39,"Allegheny County, PA",42003,2018,2018,393,1218452,32.3,29.1,35.4,85453.0,11.8,4.2,65.0,16.59
40,40,"Armstrong County, PA",42005,1999,1999,Suppressed,72572,Suppressed,Suppressed,Suppressed,,,,,
41,41,"Armstrong County, PA",42005,2000,2000,Suppressed,72392,Suppressed,Suppressed,Suppressed,,,,,
42,42,"Armstrong County, PA",42005,2001,2001,Suppressed,71956,Suppressed,Suppressed,Suppressed,,,,,
43,43,"Armstrong County, PA",42005,2002,2002,Suppressed,71747,Suppressed,Suppressed,Suppressed,,,,,
44,44,"Armstrong County, PA",42005,2003,2003,Suppressed,71645,Suppressed,Suppressed,Suppressed,,,,,
45,45,"Armstrong County, PA",42005,2004,2004,Suppressed,71404,Suppressed,Suppressed,Suppressed,,,,,
46,46,"Armstrong County, PA",42005,2005,2005,Suppressed,70602,Suppressed,Suppressed,Suppressed,,,,,
47,47,"Armstrong County, PA",42005,2006,2006,Suppressed,70030,Suppressed,Suppressed,Suppressed,,,,,
48,48,"Armstrong County, PA",42005,2007,2007,Suppressed,69845,Suppressed,Suppressed,Suppressed,,,,,
49,49,"Armstrong County, PA",42005,2008,2008,Suppressed,69611,Suppressed,Suppressed,Suppressed,,,,,
50,50,"Armstrong County, PA",42005,2009,2009,Suppressed,69120,Suppressed,Suppressed,Suppressed,,,,,
51,51,"Armstrong County, PA",42005,2010,2010,Suppressed,68941,Suppressed,Suppressed,Suppressed,52165.0,13.4,7.9,61.0,
52,52,"Armstrong County, PA",42005,2011,2011,Suppressed,68568,Suppressed,Suppressed,Suppressed,56861.0,12.6,10.2,58.9,
53,53,"Armstrong County, PA",42005,2012,2012,Suppressed,68409,Suppressed,Suppressed,Suppressed,52635.0,13.2,8.7,58.2,
54,54,"Armstrong County, PA",42005,2013,2013,Suppressed,68107,Suppressed,Suppressed,Suppressed,56471.0,15.2,7.7,58.2,
55,55,"Armstrong County, PA",42005,2014,2014,13,67785,Unreliable,10.2,32.8,57335.0,13.7,5.9,58.3,
56,56,"Armstrong County, PA",42005,2015,2015,11,67052,Unreliable,8.2,29.4,55814.0,11.8,10.2,56.0,
57,57,"Armstrong County, PA",42005,2016,2016,17,66486,Unreliable,14.9,40.9,60137.0,14.2,5.7,55.3,19.935
58,58,"Armstrong County, PA",42005,2017,2017,Suppressed,65642,Suppressed,Suppressed,Suppressed,58850.0,12.7,5.5,56.2,11.756666666666666
59,59,"Armstrong County, PA",42005,2018,2018,Suppressed,65263,Suppressed,Suppressed,Suppressed,65319.0,7.7,4.4,57.7,11.01
60,60,"Beaver County, PA",42007,1999,1999,Suppressed,182592,Suppressed,Suppressed,Suppressed,,,,,
61,61,"Beaver County, PA",42007,2000,2000,Suppressed,181412,Suppressed,Suppressed,Suppressed,,,,,
62,62,"Beaver County, PA",42007,2001,2001,Suppressed,179391,Suppressed,Suppressed,Suppressed,,,,,
63,63,"Beaver County, PA",42007,2002,2002,Suppressed,178277,Suppressed,Suppressed,Suppressed,,,,,
64,64,"Beaver County, PA",42007,2003,2003,13,177523,Unreliable,3.9,12.5,,,,,
65,65,"Beaver County, PA",42007,2004,2004,Suppressed,176395,Suppressed,Suppressed,Suppressed,,,,,
66,66,"Beaver County, PA",42007,2005,2005,11,174820,Unreliable,3.1,11.3,,,,,
67,67,"Beaver County, PA",42007,2006,2006,14,173259,Unreliable,4.4,13.6,,,,,
68,68,"Beaver County, PA",42007,2007,2007,14,172161,Unreliable,4.4,13.6,,,,,
69,69,"Beaver County, PA",42007,2008,2008,17,171336,Unreliable,5.8,15.9,,,,,
70,70,"Beaver County, PA",42007,2009,2009,12,170524,Unreliable,3.6,12.3,,,,,
71,71,"Beaver County, PA",42007,2010,2010,12,170539,Unreliable,3.6,12.3,55532.0,16.1,8.3,60.4,
72,72,"Beaver County, PA",42007,2011,2011,22,170414,12.9,8.1,19.5,60289.0,12.2,7.4,60.0,
73,73,"Beaver County, PA",42007,2012,2012,26,170245,15.3,10,22.4,58980.0,11.4,8.1,62.3,
74,74,"Beaver County, PA",42007,2013,2013,34,170115,20,13.8,27.9,64102.0,10.6,7.1,62.8,
75,75,"Beaver County, PA",42007,2014,2014,21,169392,12.4,7.7,19,65096.0,11.4,5.9,61.2,
76,76,"Beaver County, PA",42007,2015,2015,23,168871,13.6,8.6,20.4,64488.0,13.5,6.2,62.0,
77,77,"Beaver County, PA",42007,2016,2016,59,167429,35.2,26.8,45.5,69655.0,8.2,4.2,62.4,
78,78,"Beaver County, PA",42007,2017,2017,51,166140,30.7,22.9,40.4,68885.0,11.0,5.5,61.5,0.0
79,79,"Beaver County, PA",42007,2018,2018,24,164742,14.6,9.3,21.7,68766.0,11.0,5.1,60.6,3.8633333333333333
80,80,"Bedford County, PA",42009,1999,1999,Suppressed,49853,Suppressed,Suppressed,Suppressed,,,,,
81,81,"Bedford County, PA",42009,2000,2000,Suppressed,49984,Suppressed,Suppressed,Suppressed,,,,,
82,82,"Bedford County, PA",42009,2001,2001,Suppressed,49778,Suppressed,Suppressed,Suppressed,,,,,
83,83,"Bedford County, PA",42009,2002,2002,Suppressed,49742,Suppressed,Suppressed,Suppressed,,,,,
84,84,"Bedford County, PA",42009,2003,2003,Suppressed,49812,Suppressed,Suppressed,Suppressed,,,,,
85,85,"Bedford County, PA",42009,2004,2004,Suppressed,49829,Suppressed,Suppressed,Suppressed,,,,,
86,86,"Bedford County, PA",42009,2005,2005,Suppressed,49691,Suppressed,Suppressed,Suppressed,,,,,
87,87,"Bedford County, PA",42009,2006,2006,Suppressed,49871,Suppressed,Suppressed,Suppressed,,,,,
88,88,"Bedford County, PA",42009,2007,2007,Suppressed,49889,Suppressed,Suppressed,Suppressed,,,,,
89,89,"Bedford County, PA",42009,2008,2008,Suppressed,50052,Suppressed,Suppressed,Suppressed,,,,,
90,90,"Bedford County, PA",42009,2009,2009,Suppressed,49889,Suppressed,Suppressed,Suppressed,,,,,
91,91,"Bedford County, PA",42009,2010,2010,Suppressed,49762,Suppressed,Suppressed,Suppressed,,,,,
92,92,"Bedford County, PA",42009,2011,2011,Suppressed,49739,Suppressed,Suppressed,Suppressed,,,,,
93,93,"Bedford County, PA",42009,2012,2012,Suppressed,49324,Suppressed,Suppressed,Suppressed,,,,,
94,94,"Bedford County, PA",42009,2013,2013,Suppressed,49055,Suppressed,Suppressed,Suppressed,,,,,
95,95,"Bedford County, PA",42009,2014,2014,Suppressed,48946,Suppressed,Suppressed,Suppressed,,,,,
96,96,"Bedford County, PA",42009,2015,2015,Suppressed,48586,Suppressed,Suppressed,Suppressed,,,,,
97,97,"Bedford County, PA",42009,2016,2016,Suppressed,48325,Suppressed,Suppressed,Suppressed,,,,,
98,98,"Bedford County, PA",42009,2017,2017,Suppressed,48480,Suppressed,Suppressed,Suppressed,,,,,22.4
99,99,"Bedford County, PA",42009,2018,2018,Suppressed,48176,Suppressed,Suppressed,Suppressed,,,,,15.2
100,100,"Berks County, PA",42011,1999,1999,Suppressed,370942,Suppressed,Suppressed,Suppressed,,,,,
101,101,"Berks County, PA",42011,2000,2000,Suppressed,373638,Suppressed,Suppressed,Suppressed,,,,,
102,102,"Berks County, PA",42011,2001,2001,Suppressed,377487,Suppressed,Suppressed,Suppressed,,,,,
103,103,"Berks County, PA",42011,2002,2002,14,381338,Unreliable,2,6.2,,,,,
104,104,"Berks County, PA",42011,2003,2003,Suppressed,385846,Suppressed,Suppressed,Suppressed,,,,,
105,105,"Berks County, PA",42011,2004,2004,Suppressed,390848,Suppressed,Suppressed,Suppressed,,,,,
106,106,"Berks County, PA",42011,2005,2005,Suppressed,395933,Suppressed,Suppressed,Suppressed,,,,,
107,107,"Berks County, PA",42011,2006,2006,Suppressed,401834,Suppressed,Suppressed,Suppressed,,,,,
108,108,"Berks County, PA",42011,2007,2007,Suppressed,405223,Suppressed,Suppressed,Suppressed,,,,,
109,109,"Berks County, PA",42011,2008,2008,20,407737,4.9,3,7.6,,,,,
110,110,"Berks County, PA",42011,2009,2009,28,409904,6.8,4.5,9.9,,,,,
111,111,"Berks County, PA",42011,2010,2010,23,411442,5.6,3.5,8.4,65824.0,14.1,10.2,65.9,
112,112,"Berks County, PA",42011,2011,2011,24,412778,5.8,3.7,8.7,66641.0,13.7,10.2,65.1,
113,113,"Berks County, PA",42011,2012,2012,24,413491,5.8,3.7,8.6,68265.0,14.6,9.9,65.9,
114,114,"Berks County, PA",42011,2013,2013,32,413521,7.7,5.3,10.9,71525.0,14.4,8.4,65.6,
115,115,"Berks County, PA",42011,2014,2014,42,413691,10.2,7.3,13.7,69160.0,14.7,8.7,65.6,
116,116,"Berks County, PA",42011,2015,2015,28,415271,6.7,4.5,9.7,73796.0,12.8,7.9,65.8,
117,117,"Berks County, PA",42011,2016,2016,77,414812,18.6,14.6,23.2,76779.0,13.6,5.9,65.0,15.045
118,118,"Berks County, PA",42011,2017,2017,87,417854,20.8,16.7,25.7,78953.0,11.8,6.2,64.7,15.6375
119,119,"Berks County, PA",42011,2018,2018,77,420152,18.3,14.5,22.9,82342.0,11.6,5.1,65.5,12.165
120,120,"Blair County, PA",42013,1999,1999,Suppressed,129757,Suppressed,Suppressed,Suppressed,,,,,
121,121,"Blair County, PA",42013,2000,2000,Suppressed,129144,Suppressed,Suppressed,Suppressed,,,,,
122,122,"Blair County, PA",42013,2001,2001,Suppressed,128471,Suppressed,Suppressed,Suppressed,,,,,
123,123,"Blair County, PA",42013,2002,2002,Suppressed,127631,Suppressed,Suppressed,Suppressed,,,,,
124,124,"Blair County, PA",42013,2003,2003,Suppressed,127353,Suppressed,Suppressed,Suppressed,,,,,
125,125,"Blair County, PA",42013,2004,2004,Suppressed,127194,Suppressed,Suppressed,Suppressed,,,,,
126,126,"Blair County, PA",42013,2005,2005,Suppressed,126730,Suppressed,Suppressed,Suppressed,,,,,
127,127,"Blair County, PA",42013,2006,2006,Suppressed,127002,Suppressed,Suppressed,Suppressed,,,,,
128,128,"Blair County, PA",42013,2007,2007,Suppressed,127048,Suppressed,Suppressed,Suppressed,,,,,
129,129,"Blair County, PA",42013,2008,2008,Suppressed,127112,Suppressed,Suppressed,Suppressed,,,,,
130,130,"Blair County, PA",42013,2009,2009,Suppressed,127161,Suppressed,Suppressed,Suppressed,,,,,
131,131,"Blair County, PA",42013,2010,2010,Suppressed,127089,Suppressed,Suppressed,Suppressed,55750.0,12.3,6.4,60.4,
132,132,"Blair County, PA",42013,2011,2011,10,127099,Unreliable,3.8,14.5,53895.0,14.3,8.3,59.7,
133,133,"Blair County, PA",42013,2012,2012,Suppressed,127121,Suppressed,Suppressed,Suppressed,53745.0,12.8,7.7,59.5,
134,134,"Blair County, PA",42013,2013,2013,Suppressed,126314,Suppressed,Suppressed,Suppressed,56985.0,16.5,4.8,59.6,
135,135,"Blair County, PA",42013,2014,2014,Suppressed,125955,Suppressed,Suppressed,Suppressed,57033.0,14.8,6.2,60.1,
136,136,"Blair County, PA",42013,2015,2015,11,125593,Unreliable,4.4,15.7,58940.0,15.3,5.4,57.6,
137,137,"Blair County, PA",42013,2016,2016,18,124650,Unreliable,8.6,22.8,58867.0,12.9,4.9,57.5,5.325
138,138,"Blair County, PA",42013,2017,2017,17,123457,Unreliable,8,22,59821.0,14.6,5.3,57.5,17.810000000000002
139,139,"Blair County, PA",42013,2018,2018,Suppressed,122492,Suppressed,Suppressed,Suppressed,66095.0,14.4,3.9,60.5,11.549999999999999
140,140,"Bradford County, PA",42015,1999,1999,Suppressed,62701,Suppressed,Suppressed,Suppressed,,,,,
141,141,"Bradford County, PA",42015,2000,2000,Suppressed,62761,Suppressed,Suppressed,Suppressed,,,,,
142,142,"Bradford County, PA",42015,2001,2001,Suppressed,62616,Suppressed,Suppressed,Suppressed,,,,,
143,143,"Bradford County, PA",42015,2002,2002,Suppressed,62585,Suppressed,Suppressed,Suppressed,,,,,
144,144,"Bradford County, PA",42015,2003,2003,Suppressed,62388,Suppressed,Suppressed,Suppressed,,,,,
145,145,"Bradford County, PA",42015,2004,2004,Suppressed,62386,Suppressed,Suppressed,Suppressed,,,,,
146,146,"Bradford County, PA",42015,2005,2005,Suppressed,62501,Suppressed,Suppressed,Suppressed,,,,,
147,147,"Bradford County, PA",42015,2006,2006,Suppressed,62345,Suppressed,Suppressed,Suppressed,,,,,
148,148,"Bradford County, PA",42015,2007,2007,Suppressed,62343,Suppressed,Suppressed,Suppressed,,,,,
149,149,"Bradford County, PA",42015,2008,2008,Suppressed,62318,Suppressed,Suppressed,Suppressed,,,,,
150,150,"Bradford County, PA",42015,2009,2009,Suppressed,62418,Suppressed,Suppressed,Suppressed,,,,,
151,151,"Bradford County, PA",42015,2010,2010,Suppressed,62622,Suppressed,Suppressed,Suppressed,,,,,
152,152,"Bradford County, PA",42015,2011,2011,Suppressed,62917,Suppressed,Suppressed,Suppressed,,,,,
153,153,"Bradford County, PA",42015,2012,2012,Suppressed,62792,Suppressed,Suppressed,Suppressed,,,,,
154,154,"Bradford County, PA",42015,2013,2013,Suppressed,62316,Suppressed,Suppressed,Suppressed,,,,,
155,155,"Bradford County, PA",42015,2014,2014,Suppressed,61784,Suppressed,Suppressed,Suppressed,,,,,
156,156,"Bradford County, PA",42015,2015,2015,Suppressed,61281,Suppressed,Suppressed,Suppressed,,,,,
157,157,"Bradford County, PA",42015,2016,2016,Suppressed,60770,Suppressed,Suppressed,Suppressed,,,,,0.0
158,158,"Bradford County, PA",42015,2017,2017,Suppressed,60853,Suppressed,Suppressed,Suppressed,,,,,0.0
159,159,"Bradford County, PA",42015,2018,2018,Suppressed,60833,Suppressed,Suppressed,Suppressed,,,,,0.0
160,160,"Bucks County, PA",42017,1999,1999,18,593947,Unreliable,1.8,4.8,,,,,
161,161,"Bucks County, PA",42017,2000,2000,21,597635,3.5,2.2,5.4,,,,,
162,162,"Bucks County, PA",42017,2001,2001,10,602883,Unreliable,0.8,3.1,,,,,
163,163,"Bucks County, PA",42017,2002,2002,Suppressed,607157,Suppressed,Suppressed,Suppressed,,,,,
164,164,"Bucks County, PA",42017,2003,2003,15,610174,Unreliable,1.4,4.1,,,,,
165,165,"Bucks County, PA",42017,2004,2004,16,613763,Unreliable,1.5,4.2,,,,,
166,166,"Bucks County, PA",42017,2005,2005,11,616302,Unreliable,0.9,3.2,,,,,
167,167,"Bucks County, PA",42017,2006,2006,10,619544,Unreliable,0.8,3,,,,,
168,168,"Bucks County, PA",42017,2007,2007,Suppressed,621336,Suppressed,Suppressed,Suppressed,,,,,
169,169,"Bucks County, PA",42017,2008,2008,14,623297,Unreliable,1.2,3.8,,,,,
170,170,"Bucks County, PA",42017,2009,2009,14,624648,Unreliable,1.2,3.8,,,,,
171,171,"Bucks County, PA",42017,2010,2010,13,625249,Unreliable,1.1,3.6,91799.0,6.2,9.0,70.2,
172,172,"Bucks County, PA",42017,2011,2011,21,626854,3.4,2.1,5.1,92062.0,6.5,7.8,68.3,
173,173,"Bucks County, PA",42017,2012,2012,25,627053,4,2.6,5.9,95823.0,5.4,8.0,68.1,
174,174,"Bucks County, PA",42017,2013,2013,27,626976,4.3,2.8,6.3,98484.0,6.1,8.0,68.4,
175,175,"Bucks County, PA",42017,2014,2014,23,626685,3.7,2.3,5.5,103308.0,6.5,6.1,68.2,
176,176,"Bucks County, PA",42017,2015,2015,16,627367,Unreliable,1.5,4.1,107387.0,6.1,5.3,67.4,
177,177,"Bucks County, PA",42017,2016,2016,59,626399,9.4,7.2,12.1,106713.0,6.6,3.7,65.9,9.48
178,178,"Bucks County, PA",42017,2017,2017,115,628341,18.3,15,21.6,112586.0,6.1,3.7,67.9,12.225
179,179,"Bucks County, PA",42017,2018,2018,118,628195,18.8,15.4,22.2,117488.0,5.5,4.0,68.0,12.815
180,180,"Butler County, PA",42019,1999,1999,Suppressed,172924,Suppressed,Suppressed,Suppressed,,,,,
181,181,"Butler County, PA",42019,2000,2000,Suppressed,174083,Suppressed,Suppressed,Suppressed,,,,,
182,182,"Butler County, PA",42019,2001,2001,Suppressed,175621,Suppressed,Suppressed,Suppressed,,,,,
183,183,"Butler County, PA",42019,2002,2002,12,177146,Unreliable,3.5,11.8,,,,,
184,184,"Butler County, PA",42019,2003,2003,12,178289,Unreliable,3.5,11.8,,,,,
185,185,"Butler County, PA",42019,2004,2004,Suppressed,178912,Suppressed,Suppressed,Suppressed,,,,,
186,186,"Butler County, PA",42019,2005,2005,Suppressed,179522,Suppressed,Suppressed,Suppressed,,,,,
187,187,"Butler County, PA",42019,2006,2006,12,181009,Unreliable,3.4,11.6,,,,,
188,188,"Butler County, PA",42019,2007,2007,11,181690,Unreliable,3,10.8,,,,,
189,189,"Butler County, PA",42019,2008,2008,14,182673,Unreliable,4.2,12.9,,,,,
190,190,"Butler County, PA",42019,2009,2009,13,183337,Unreliable,3.8,12.1,,,,,
191,191,"Butler County, PA",42019,2010,2010,15,183862,Unreliable,4.6,13.5,68635.0,8.8,7.6,64.4,
192,192,"Butler County, PA",42019,2011,2011,25,184848,13.5,8.8,20,75430.0,8.6,7.3,65.2,
193,193,"Butler County, PA",42019,2012,2012,21,184970,11.4,7,17.4,74144.0,9.6,6.5,64.2,
194,194,"Butler County, PA",42019,2013,2013,32,185476,17.3,11.8,24.4,78923.0,9.3,6.0,64.9,
195,195,"Butler County, PA",42019,2014,2014,25,185943,13.4,8.7,19.8,78481.0,8.5,5.4,64.4,
196,196,"Butler County, PA",42019,2015,2015,42,186818,22.5,16.2,30.4,83005.0,9.7,4.4,64.2,
197,197,"Butler County, PA",42019,2016,2016,67,186847,35.9,27.8,45.5,88042.0,6.2,3.6,62.5,8.67
198,198,"Butler County, PA",42019,2017,2017,81,187108,43.3,34.4,53.8,89530.0,8.1,3.8,64.5,6.04
199,199,"Butler County, PA",42019,2018,2018,37,187888,19.7,13.9,27.1,90006.0,8.7,4.1,63.0,7.965
200,200,"Cambria County, PA",42021,1999,1999,Suppressed,153911,Suppressed,Suppressed,Suppressed,,,,,
201,201,"Cambria County, PA",42021,2000,2000,Suppressed,152598,Suppressed,Suppressed,Suppressed,,,,,
202,202,"Cambria County, PA",42021,2001,2001,Suppressed,150902,Suppressed,Suppressed,Suppressed,,,,,
203,203,"Cambria County, PA",42021,2002,2002,Suppressed,149831,Suppressed,Suppressed,Suppressed,,,,,
204,204,"Cambria County, PA",42021,2003,2003,Suppressed,148836,Suppressed,Suppressed,Suppressed,,,,,
205,205,"Cambria County, PA",42021,2004,2004,17,147886,Unreliable,6.7,18.4,,,,,
206,206,"Cambria County, PA",42021,2005,2005,21,146975,14.3,8.8,21.8,,,,,
207,207,"Cambria County, PA",42021,2006,2006,27,146093,18.5,12.2,26.9,,,,,
208,208,"Cambria County, PA",42021,2007,2007,19,145283,Unreliable,7.9,20.4,,,,,
209,209,"Cambria County, PA",42021,2008,2008,21,144646,14.5,9,22.2,,,,,
210,210,"Cambria County, PA",42021,2009,2009,11,144186,Unreliable,3.8,13.7,,,,,
211,211,"Cambria County, PA",42021,2010,2010,Suppressed,143679,Suppressed,Suppressed,Suppressed,50970.0,12.9,8.7,57.8,
212,212,"Cambria County, PA",42021,2011,2011,Suppressed,143728,Suppressed,Suppressed,Suppressed,52144.0,14.0,7.9,53.5,
213,213,"Cambria County, PA",42021,2012,2012,Suppressed,141584,Suppressed,Suppressed,Suppressed,53409.0,14.5,9.9,55.0,
214,214,"Cambria County, PA",42021,2013,2013,Suppressed,140499,Suppressed,Suppressed,Suppressed,53223.0,16.4,8.8,56.1,
215,215,"Cambria County, PA",42021,2014,2014,10,137732,Unreliable,3.5,13.4,58493.0,15.4,8.4,56.2,
216,216,"Cambria County, PA",42021,2015,2015,30,136411,22,14.8,31.4,56001.0,14.9,7.2,55.3,
217,217,"Cambria County, PA",42021,2016,2016,45,134732,33.4,24.4,44.7,57562.0,15.9,7.7,54.6,24.99
218,218,"Cambria County, PA",42021,2017,2017,22,133054,16.5,10.4,25,58753.0,15.1,5.8,54.3,24.025
219,219,"Cambria County, PA",42021,2018,2018,22,131730,16.7,10.5,25.3,58267.0,14.8,4.3,56.3,12.8525
220,220,"Cameron County, PA",42023,1999,1999,Suppressed,6026,Suppressed,Suppressed,Suppressed,,,,,
221,221,"Cameron County, PA",42023,2000,2000,Suppressed,5974,Suppressed,Suppressed,Suppressed,,,,,
222,222,"Cameron County, PA",42023,2001,2001,Suppressed,5875,Suppressed,Suppressed,Suppressed,,,,,
223,223,"Cameron County, PA",42023,2002,2002,Suppressed,5775,Suppressed,Suppressed,Suppressed,,,,,
224,224,"Cameron County, PA",42023,2003,2003,Suppressed,5702,Suppressed,Suppressed,Suppressed,,,,,
225,225,"Cameron County, PA",42023,2004,2004,Suppressed,5535,Suppressed,Suppressed,Suppressed,,,,,
226,226,"Cameron County, PA",42023,2005,2005,Suppressed,5431,Suppressed,Suppressed,Suppressed,,,,,
227,227,"Cameron County, PA",42023,2006,2006,Suppressed,5341,Suppressed,Suppressed,Suppressed,,,,,
228,228,"Cameron County, PA",42023,2007,2007,Suppressed,5274,Suppressed,Suppressed,Suppressed,,,,,
229,229,"Cameron County, PA",42023,2008,2008,Suppressed,5186,Suppressed,Suppressed,Suppressed,,,,,
230,230,"Cameron County, PA",42023,2009,2009,Suppressed,5106,Suppressed,Suppressed,Suppressed,,,,,
231,231,"Cameron County, PA",42023,2010,2010,Suppressed,5085,Suppressed,Suppressed,Suppressed,,,,,
232,232,"Cameron County, PA",42023,2011,2011,Suppressed,5010,Suppressed,Suppressed,Suppressed,,,,,
233,233,"Cameron County, PA",42023,2012,2012,Suppressed,4939,Suppressed,Suppressed,Suppressed,,,,,
234,234,"Cameron County, PA",42023,2013,2013,Suppressed,4886,Suppressed,Suppressed,Suppressed,,,,,
235,235,"Cameron County, PA",42023,2014,2014,Suppressed,4805,Suppressed,Suppressed,Suppressed,,,,,
236,236,"Cameron County, PA",42023,2015,2015,Suppressed,4732,Suppressed,Suppressed,Suppressed,,,,,
237,237,"Cameron County, PA",42023,2016,2016,Suppressed,4677,Suppressed,Suppressed,Suppressed,,,,,
238,238,"Cameron County, PA",42023,2017,2017,Suppressed,4592,Suppressed,Suppressed,Suppressed,,,,,
239,239,"Cameron County, PA",42023,2018,2018,Suppressed,4492,Suppressed,Suppressed,Suppressed,,,,,
240,240,"Carbon County, PA",42025,1999,1999,Suppressed,58845,Suppressed,Suppressed,Suppressed,,,,,
241,241,"Carbon County, PA",42025,2000,2000,Suppressed,58802,Suppressed,Suppressed,Suppressed,,,,,
242,242,"Carbon County, PA",42025,2001,2001,Suppressed,59318,Suppressed,Suppressed,Suppressed,,,,,
243,243,"Carbon County, PA",42025,2002,2002,Suppressed,59820,Suppressed,Suppressed,Suppressed,,,,,
244,244,"Carbon County, PA",42025,2003,2003,Suppressed,60452,Suppressed,Suppressed,Suppressed,,,,,
245,245,"Carbon County, PA",42025,2004,2004,Suppressed,61274,Suppressed,Suppressed,Suppressed,,,,,
246,246,"Carbon County, PA",42025,2005,2005,Suppressed,62358,Suppressed,Suppressed,Suppressed,,,,,
247,247,"Carbon County, PA",42025,2006,2006,Suppressed,63105,Suppressed,Suppressed,Suppressed,,,,,
